2026-02-19 06:12:19,465 - INFO - Starting training...
2026-02-19 06:12:19,465 - INFO - Loaded config from /data2/cmdir/home/ioit111/trung_ng/LDSeg-mod/train_config.ini
2026-02-19 06:12:19,465 - INFO - Using device: cuda
2026-02-19 06:12:19,470 - INFO - Data augmentation DISABLED
2026-02-19 06:12:22,743 - INFO - Train Dataset loaded with 13008 samples.
2026-02-19 06:12:22,808 - INFO - Validation Dataset loaded with 200 samples.
2026-02-19 06:12:24,618 - INFO - Noise scheduler: cosine, steps: 1000
2026-02-19 06:12:35,686 - INFO - Epoch 1/100 Batch 24/542 - Loss: 7.463462 (Recon: 1.385725, Diff: 1.062879, KL: 50148.585938)
2026-02-19 06:12:35,947 - INFO - Epoch 1/100 Batch 25/542 - Loss: 11.555816 (Recon: 1.390415, Diff: 0.950962, KL: 92144.398438)
2026-02-19 06:12:36,208 - INFO - Epoch 1/100 Batch 26/542 - Loss: 11.614410 (Recon: 1.387285, Diff: 0.965546, KL: 92615.796875)
2026-02-19 06:12:36,476 - INFO - Epoch 1/100 Batch 27/542 - Loss: 4.856584 (Recon: 1.384817, Diff: 1.075185, KL: 23965.810547)
2026-02-19 06:12:36,737 - INFO - Epoch 1/100 Batch 28/542 - Loss: 4.740786 (Recon: 1.388108, Diff: 1.094087, KL: 22585.898438)
2026-02-19 06:12:36,995 - INFO - Epoch 1/100 Batch 29/542 - Loss: 145.460434 (Recon: 1.390966, Diff: 1.118798, KL: 1429506.750000)
2026-02-19 06:12:37,253 - INFO - Epoch 1/100 Batch 30/542 - Loss: 5.523679 (Recon: 1.382905, Diff: 0.964894, KL: 31758.810547)
2026-02-19 06:12:37,514 - INFO - Epoch 1/100 Batch 31/542 - Loss: 24.987549 (Recon: 1.381055, Diff: 0.973994, KL: 226325.000000)
2026-02-19 06:12:37,769 - INFO - Epoch 1/100 Batch 32/542 - Loss: 9.312074 (Recon: 1.383951, Diff: 1.034602, KL: 68935.210938)
2026-02-19 06:12:38,034 - INFO - Epoch 1/100 Batch 33/542 - Loss: 15.778900 (Recon: 1.380906, Diff: 0.993467, KL: 134045.281250)
2026-02-19 06:12:38,296 - INFO - Epoch 1/100 Batch 34/542 - Loss: 29.758068 (Recon: 1.384597, Diff: 0.999091, KL: 273743.812500)
2026-02-19 06:12:38,557 - INFO - Epoch 1/100 Batch 35/542 - Loss: 13.051517 (Recon: 1.377020, Diff: 0.984317, KL: 106901.796875)
2026-02-19 06:12:38,812 - INFO - Epoch 1/100 Batch 36/542 - Loss: 7.832362 (Recon: 1.377122, Diff: 1.029967, KL: 54252.734375)
2026-02-19 06:12:39,073 - INFO - Epoch 1/100 Batch 37/542 - Loss: 9.768608 (Recon: 1.376355, Diff: 1.061914, KL: 73303.390625)
2026-02-19 06:12:39,328 - INFO - Epoch 1/100 Batch 38/542 - Loss: 10.833678 (Recon: 1.376482, Diff: 0.994125, KL: 84630.710938)
2026-02-19 06:12:39,590 - INFO - Epoch 1/100 Batch 39/542 - Loss: 4.471493 (Recon: 1.378153, Diff: 1.056221, KL: 20371.195312)
2026-02-19 06:12:39,851 - INFO - Epoch 1/100 Batch 40/542 - Loss: 5.900852 (Recon: 1.377158, Diff: 1.008930, KL: 35147.644531)
2026-02-19 06:12:40,111 - INFO - Epoch 1/100 Batch 41/542 - Loss: 5.983372 (Recon: 1.374970, Diff: 1.003264, KL: 36051.375000)
2026-02-19 06:12:40,373 - INFO - Epoch 1/100 Batch 42/542 - Loss: 3.986254 (Recon: 1.375478, Diff: 0.960721, KL: 16500.550781)
2026-02-19 06:12:40,637 - INFO - Epoch 1/100 Batch 43/542 - Loss: 5.293063 (Recon: 1.373227, Diff: 1.016724, KL: 29031.130859)
2026-02-19 06:12:40,895 - INFO - Epoch 1/100 Batch 44/542 - Loss: 4.409913 (Recon: 1.373828, Diff: 1.030838, KL: 20052.472656)
2026-02-19 06:12:41,150 - INFO - Epoch 1/100 Batch 45/542 - Loss: 5.793265 (Recon: 1.374314, Diff: 0.986925, KL: 34320.265625)
2026-02-19 06:12:41,415 - INFO - Epoch 1/100 Batch 46/542 - Loss: 25.625240 (Recon: 1.370970, Diff: 1.078101, KL: 231761.718750)
2026-02-19 06:12:41,680 - INFO - Epoch 1/100 Batch 47/542 - Loss: 12.686783 (Recon: 1.372399, Diff: 0.952925, KL: 103614.585938)
2026-02-19 06:12:41,934 - INFO - Epoch 1/100 Batch 48/542 - Loss: 7.649331 (Recon: 1.370391, Diff: 1.005452, KL: 52734.875000)
2026-02-19 06:12:42,192 - INFO - Epoch 1/100 Batch 49/542 - Loss: 23.091743 (Recon: 1.371681, Diff: 1.080004, KL: 206400.593750)
2026-02-19 06:12:42,446 - INFO - Epoch 1/100 Batch 50/542 - Loss: 3.868291 (Recon: 1.370900, Diff: 1.036679, KL: 14607.125000)
2026-02-19 06:12:42,701 - INFO - Epoch 1/100 Batch 51/542 - Loss: 5.158534 (Recon: 1.369825, Diff: 1.022879, KL: 27658.302734)
2026-02-19 06:12:42,956 - INFO - Epoch 1/100 Batch 52/542 - Loss: 4.239162 (Recon: 1.369672, Diff: 1.008781, KL: 18607.097656)
2026-02-19 06:12:43,213 - INFO - Epoch 1/100 Batch 53/542 - Loss: 4.998024 (Recon: 1.371964, Diff: 1.038681, KL: 25873.792969)
2026-02-19 06:12:43,469 - INFO - Epoch 1/100 Batch 54/542 - Loss: 4.761455 (Recon: 1.369991, Diff: 0.981993, KL: 24094.710938)
2026-02-19 06:12:43,725 - INFO - Epoch 1/100 Batch 55/542 - Loss: 9.760525 (Recon: 1.368478, Diff: 1.016783, KL: 73752.632812)
2026-02-19 06:12:43,986 - INFO - Epoch 1/100 Batch 56/542 - Loss: 7.567221 (Recon: 1.363628, Diff: 1.017557, KL: 51860.367188)
2026-02-19 06:12:44,246 - INFO - Epoch 1/100 Batch 57/542 - Loss: 26.498863 (Recon: 1.367803, Diff: 1.085588, KL: 240454.734375)
2026-02-19 06:12:44,508 - INFO - Epoch 1/100 Batch 58/542 - Loss: 9.450191 (Recon: 1.367544, Diff: 1.066473, KL: 70161.734375)
2026-02-19 06:12:44,766 - INFO - Epoch 1/100 Batch 59/542 - Loss: 8.577539 (Recon: 1.365566, Diff: 1.071054, KL: 61409.199219)
2026-02-19 06:12:45,023 - INFO - Epoch 1/100 Batch 60/542 - Loss: 5.506023 (Recon: 1.364167, Diff: 1.055971, KL: 30858.859375)
2026-02-19 06:12:45,281 - INFO - Epoch 1/100 Batch 61/542 - Loss: 3.396919 (Recon: 1.363948, Diff: 1.059010, KL: 9739.621094)
2026-02-19 06:12:45,539 - INFO - Epoch 1/100 Batch 62/542 - Loss: 5.010180 (Recon: 1.367947, Diff: 1.069636, KL: 25725.968750)
2026-02-19 06:12:45,794 - INFO - Epoch 1/100 Batch 63/542 - Loss: 4.125220 (Recon: 1.362087, Diff: 0.998390, KL: 17647.429688)
2026-02-19 06:12:46,056 - INFO - Epoch 1/100 Batch 64/542 - Loss: 8.418557 (Recon: 1.363957, Diff: 1.058063, KL: 59965.371094)
2026-02-19 06:12:46,317 - INFO - Epoch 1/100 Batch 65/542 - Loss: 4.041131 (Recon: 1.364405, Diff: 1.012135, KL: 16645.906250)
2026-02-19 06:12:46,573 - INFO - Epoch 1/100 Batch 66/542 - Loss: 5.347352 (Recon: 1.362317, Diff: 1.043215, KL: 29418.203125)
2026-02-19 06:12:46,835 - INFO - Epoch 1/100 Batch 67/542 - Loss: 4.447086 (Recon: 1.361869, Diff: 1.131267, KL: 19539.500000)
2026-02-19 06:12:47,089 - INFO - Epoch 1/100 Batch 68/542 - Loss: 4.928193 (Recon: 1.362595, Diff: 1.040376, KL: 25252.226562)
2026-02-19 06:12:47,344 - INFO - Epoch 1/100 Batch 69/542 - Loss: 3.786603 (Recon: 1.361987, Diff: 1.083224, KL: 13413.920898)
2026-02-19 06:12:47,602 - INFO - Epoch 1/100 Batch 70/542 - Loss: 7.679825 (Recon: 1.362082, Diff: 1.029882, KL: 52878.617188)
2026-02-19 06:12:47,857 - INFO - Epoch 1/100 Batch 71/542 - Loss: 3.683000 (Recon: 1.361105, Diff: 1.063357, KL: 12585.382812)
2026-02-19 06:12:48,119 - INFO - Epoch 1/100 Batch 72/542 - Loss: 3.286159 (Recon: 1.360207, Diff: 1.141636, KL: 7843.158203)
2026-02-19 06:12:48,378 - INFO - Epoch 1/100 Batch 73/542 - Loss: 3.789805 (Recon: 1.360852, Diff: 1.088416, KL: 13405.377930)
2026-02-19 06:12:48,634 - INFO - Epoch 1/100 Batch 74/542 - Loss: 4.800766 (Recon: 1.357328, Diff: 1.065760, KL: 23776.785156)
2026-02-19 06:12:48,889 - INFO - Epoch 1/100 Batch 75/542 - Loss: 5.064959 (Recon: 1.359263, Diff: 1.032875, KL: 26728.201172)
2026-02-19 06:12:49,149 - INFO - Epoch 1/100 Batch 76/542 - Loss: 5.573352 (Recon: 1.357306, Diff: 0.995021, KL: 32210.246094)
2026-02-19 06:12:49,404 - INFO - Epoch 1/100 Batch 77/542 - Loss: 4.806355 (Recon: 1.356760, Diff: 1.146361, KL: 23032.343750)
2026-02-19 06:12:49,660 - INFO - Epoch 1/100 Batch 78/542 - Loss: 5.157545 (Recon: 1.358667, Diff: 0.976701, KL: 28221.765625)
2026-02-19 06:12:49,918 - INFO - Epoch 1/100 Batch 79/542 - Loss: 4.140756 (Recon: 1.356734, Diff: 1.107997, KL: 16760.250000)
2026-02-19 06:12:50,365 - INFO - Epoch 1/100 Batch 80/542 - Loss: 5.600141 (Recon: 1.352799, Diff: 1.062195, KL: 31851.464844)
2026-02-19 06:12:50,624 - INFO - Epoch 1/100 Batch 81/542 - Loss: 4.486278 (Recon: 1.349410, Diff: 0.972378, KL: 21644.904297)
2026-02-19 06:12:50,881 - INFO - Epoch 1/100 Batch 82/542 - Loss: 3.522503 (Recon: 1.351346, Diff: 1.117528, KL: 10536.285156)
2026-02-19 06:12:51,140 - INFO - Epoch 1/100 Batch 83/542 - Loss: 4.644055 (Recon: 1.352391, Diff: 1.005831, KL: 22858.333984)
2026-02-19 06:12:51,399 - INFO - Epoch 1/100 Batch 84/542 - Loss: 5.370555 (Recon: 1.348737, Diff: 1.064839, KL: 29569.787109)
2026-02-19 06:12:51,655 - INFO - Epoch 1/100 Batch 85/542 - Loss: 6.358374 (Recon: 1.343771, Diff: 1.044628, KL: 39699.742188)
2026-02-19 06:12:51,910 - INFO - Epoch 1/100 Batch 86/542 - Loss: 5.302886 (Recon: 1.347445, Diff: 1.121942, KL: 28334.988281)
2026-02-19 06:12:52,176 - INFO - Epoch 1/100 Batch 87/542 - Loss: 4.876310 (Recon: 1.342035, Diff: 1.089320, KL: 24449.546875)
2026-02-19 06:12:52,437 - INFO - Epoch 1/100 Batch 88/542 - Loss: 3.676290 (Recon: 1.336837, Diff: 1.117160, KL: 12222.924805)
2026-02-19 06:12:52,693 - INFO - Epoch 1/100 Batch 89/542 - Loss: 3.540081 (Recon: 1.341610, Diff: 1.106171, KL: 10923.000000)
2026-02-19 06:12:52,948 - INFO - Epoch 1/100 Batch 90/542 - Loss: 6.649648 (Recon: 1.337495, Diff: 1.112469, KL: 41996.828125)
2026-02-19 06:12:53,206 - INFO - Epoch 1/100 Batch 91/542 - Loss: 3.541407 (Recon: 1.330539, Diff: 1.047586, KL: 11632.816406)
2026-02-19 06:12:53,467 - INFO - Epoch 1/100 Batch 92/542 - Loss: 3.378897 (Recon: 1.325667, Diff: 1.078004, KL: 9752.260742)
2026-02-19 06:12:53,729 - INFO - Epoch 1/100 Batch 93/542 - Loss: 12.610181 (Recon: 1.324629, Diff: 1.096550, KL: 101890.023438)
2026-02-19 06:12:53,990 - INFO - Epoch 1/100 Batch 94/542 - Loss: 3.371179 (Recon: 1.319155, Diff: 1.056077, KL: 9959.475586)
2026-02-19 06:12:54,252 - INFO - Epoch 1/100 Batch 95/542 - Loss: 3.496855 (Recon: 1.313229, Diff: 1.034263, KL: 11493.627930)
2026-02-19 06:12:54,508 - INFO - Epoch 1/100 Batch 96/542 - Loss: 3.998125 (Recon: 1.306928, Diff: 1.105569, KL: 15856.284180)
2026-02-19 06:12:54,766 - INFO - Epoch 1/100 Batch 97/542 - Loss: 5.067078 (Recon: 1.310096, Diff: 1.122429, KL: 26345.527344)
2026-02-19 06:12:55,024 - INFO - Epoch 1/100 Batch 98/542 - Loss: 3.768508 (Recon: 1.302214, Diff: 1.124566, KL: 13417.287109)
2026-02-19 06:12:55,285 - INFO - Epoch 1/100 Batch 99/542 - Loss: 6.902992 (Recon: 1.298398, Diff: 1.093073, KL: 45115.218750)
2026-02-19 06:12:55,546 - INFO - Epoch 1/100 Batch 100/542 - Loss: 3.380267 (Recon: 1.299049, Diff: 1.048187, KL: 10330.321289)
2026-02-19 06:12:55,803 - INFO - Epoch 1/100 Batch 101/542 - Loss: 3.748031 (Recon: 1.290667, Diff: 1.105527, KL: 13518.373047)
2026-02-19 06:12:56,065 - INFO - Epoch 1/100 Batch 102/542 - Loss: 3.560090 (Recon: 1.294886, Diff: 1.015043, KL: 12501.612305)
2026-02-19 06:12:56,322 - INFO - Epoch 1/100 Batch 103/542 - Loss: 5.997197 (Recon: 1.291087, Diff: 1.193168, KL: 35129.421875)
2026-02-19 06:12:56,580 - INFO - Epoch 1/100 Batch 104/542 - Loss: 3.349269 (Recon: 1.292422, Diff: 1.047148, KL: 10096.988281)
2026-02-19 06:12:56,836 - INFO - Epoch 1/100 Batch 105/542 - Loss: 3.021876 (Recon: 1.291129, Diff: 1.067014, KL: 6637.327148)
2026-02-19 06:12:57,093 - INFO - Epoch 1/100 Batch 106/542 - Loss: 3.314289 (Recon: 1.288378, Diff: 1.114980, KL: 9109.312500)
2026-02-19 06:12:57,351 - INFO - Epoch 1/100 Batch 107/542 - Loss: 3.502472 (Recon: 1.287570, Diff: 1.096742, KL: 11181.595703)
2026-02-19 06:12:57,605 - INFO - Epoch 1/100 Batch 108/542 - Loss: 3.897088 (Recon: 1.278580, Diff: 1.010584, KL: 16079.237305)
2026-02-19 06:12:57,861 - INFO - Epoch 1/100 Batch 109/542 - Loss: 3.681664 (Recon: 1.281972, Diff: 1.125204, KL: 12744.869141)
2026-02-19 06:12:58,119 - INFO - Epoch 1/100 Batch 110/542 - Loss: 3.331497 (Recon: 1.286957, Diff: 1.123698, KL: 9208.419922)
2026-02-19 06:12:58,374 - INFO - Epoch 1/100 Batch 111/542 - Loss: 3.272293 (Recon: 1.281896, Diff: 1.090180, KL: 9002.167969)
2026-02-19 06:12:58,628 - INFO - Epoch 1/100 Batch 112/542 - Loss: 3.198925 (Recon: 1.277711, Diff: 1.159616, KL: 7615.986328)
2026-02-19 06:12:58,885 - INFO - Epoch 1/100 Batch 113/542 - Loss: 3.364686 (Recon: 1.277179, Diff: 1.135035, KL: 9524.720703)
2026-02-19 06:12:59,141 - INFO - Epoch 1/100 Batch 114/542 - Loss: 5.333562 (Recon: 1.282952, Diff: 1.076569, KL: 29740.414062)
2026-02-19 06:12:59,396 - INFO - Epoch 1/100 Batch 115/542 - Loss: 5.043476 (Recon: 1.283112, Diff: 1.093594, KL: 26667.699219)
2026-02-19 06:12:59,654 - INFO - Epoch 1/100 Batch 116/542 - Loss: 3.161384 (Recon: 1.276549, Diff: 1.155359, KL: 7294.765137)
2026-02-19 06:12:59,905 - INFO - Epoch 1/100 Batch 117/542 - Loss: 3.177012 (Recon: 1.282671, Diff: 1.120026, KL: 7743.158203)
2026-02-19 06:13:00,163 - INFO - Epoch 1/100 Batch 118/542 - Loss: 3.667472 (Recon: 1.283224, Diff: 1.106066, KL: 12781.818359)
2026-02-19 06:13:00,419 - INFO - Epoch 1/100 Batch 119/542 - Loss: 7.264149 (Recon: 1.278063, Diff: 1.118888, KL: 48671.976562)
2026-02-19 06:13:00,668 - INFO - Epoch 1/100 Batch 120/542 - Loss: 3.212327 (Recon: 1.279653, Diff: 1.123614, KL: 8090.604492)
2026-02-19 06:13:20,242 - INFO - Epoch 1/100 Batch 121/542 - Loss: 4.150852 (Recon: 1.281887, Diff: 1.044892, KL: 18240.730469)
2026-02-19 06:13:20,501 - INFO - Epoch 1/100 Batch 122/542 - Loss: 3.620544 (Recon: 1.278255, Diff: 1.056838, KL: 12854.509766)
2026-02-19 06:13:20,760 - INFO - Epoch 1/100 Batch 123/542 - Loss: 3.007339 (Recon: 1.280746, Diff: 1.111461, KL: 6151.314453)
2026-02-19 06:13:21,014 - INFO - Epoch 1/100 Batch 124/542 - Loss: 3.306105 (Recon: 1.274704, Diff: 1.189260, KL: 8421.408203)
2026-02-19 06:13:21,273 - INFO - Epoch 1/100 Batch 125/542 - Loss: 3.586500 (Recon: 1.279359, Diff: 1.191374, KL: 11157.671875)
2026-02-19 06:13:21,531 - INFO - Epoch 1/100 Batch 126/542 - Loss: 3.378623 (Recon: 1.274459, Diff: 1.137765, KL: 9663.987305)
2026-02-19 06:13:21,794 - INFO - Epoch 1/100 Batch 127/542 - Loss: 2.915535 (Recon: 1.280718, Diff: 1.103359, KL: 5314.578125)
2026-02-19 06:13:22,053 - INFO - Epoch 1/100 Batch 128/542 - Loss: 3.157072 (Recon: 1.278116, Diff: 1.150348, KL: 7286.079102)
2026-02-19 06:13:22,311 - INFO - Epoch 1/100 Batch 129/542 - Loss: 3.631305 (Recon: 1.280270, Diff: 1.063693, KL: 12873.419922)
2026-02-19 06:13:22,572 - INFO - Epoch 1/100 Batch 130/542 - Loss: 2.962635 (Recon: 1.280728, Diff: 1.152442, KL: 5294.643066)
2026-02-19 06:13:22,829 - INFO - Epoch 1/100 Batch 131/542 - Loss: 4.217361 (Recon: 1.272317, Diff: 1.092541, KL: 18525.031250)
2026-02-19 06:13:23,080 - INFO - Epoch 1/100 Batch 132/542 - Loss: 3.226745 (Recon: 1.276101, Diff: 1.116361, KL: 8342.835938)
2026-02-19 06:13:23,334 - INFO - Epoch 1/100 Batch 133/542 - Loss: 3.234516 (Recon: 1.273696, Diff: 1.097370, KL: 8634.509766)
2026-02-19 06:13:23,593 - INFO - Epoch 1/100 Batch 134/542 - Loss: 2.822779 (Recon: 1.267190, Diff: 1.094023, KL: 4615.658203)
2026-02-19 06:13:23,848 - INFO - Epoch 1/100 Batch 135/542 - Loss: 5.378002 (Recon: 1.274418, Diff: 1.089369, KL: 30142.154297)
2026-02-19 06:13:24,101 - INFO - Epoch 1/100 Batch 136/542 - Loss: 3.582401 (Recon: 1.276550, Diff: 1.112848, KL: 11930.035156)
2026-02-19 06:13:24,353 - INFO - Epoch 1/100 Batch 137/542 - Loss: 2.904887 (Recon: 1.278019, Diff: 1.165949, KL: 4609.192871)
2026-02-19 06:13:24,606 - INFO - Epoch 1/100 Batch 138/542 - Loss: 3.288308 (Recon: 1.275129, Diff: 1.008016, KL: 10051.630859)
2026-02-19 06:13:24,864 - INFO - Epoch 1/100 Batch 139/542 - Loss: 2.759968 (Recon: 1.275867, Diff: 1.072631, KL: 4114.705078)
2026-02-19 06:13:25,125 - INFO - Epoch 1/100 Batch 140/542 - Loss: 3.020395 (Recon: 1.271770, Diff: 1.015269, KL: 7333.567871)
2026-02-19 06:13:25,899 - INFO - Epoch 1/100 Batch 141/542 - Loss: 3.185611 (Recon: 1.268145, Diff: 1.025308, KL: 8921.572266)
2026-02-19 06:13:26,159 - INFO - Epoch 1/100 Batch 142/542 - Loss: 3.219212 (Recon: 1.260830, Diff: 1.072309, KL: 8860.725586)
2026-02-19 06:13:26,414 - INFO - Epoch 1/100 Batch 143/542 - Loss: 3.546010 (Recon: 1.274904, Diff: 1.005964, KL: 12651.423828)
2026-02-19 06:13:26,675 - INFO - Epoch 1/100 Batch 144/542 - Loss: 3.016376 (Recon: 1.275734, Diff: 1.076268, KL: 6643.735352)
2026-02-19 06:13:26,928 - INFO - Epoch 1/100 Batch 145/542 - Loss: 2.812819 (Recon: 1.276333, Diff: 1.066233, KL: 4702.521973)
2026-02-19 06:13:27,188 - INFO - Epoch 1/100 Batch 146/542 - Loss: 2.714064 (Recon: 1.276267, Diff: 0.947196, KL: 4906.013184)
2026-02-19 06:13:27,445 - INFO - Epoch 1/100 Batch 147/542 - Loss: 2.789022 (Recon: 1.274380, Diff: 1.063595, KL: 4510.463867)
2026-02-19 06:13:27,697 - INFO - Epoch 1/100 Batch 148/542 - Loss: 3.441754 (Recon: 1.272190, Diff: 1.024564, KL: 11450.000000)
2026-02-19 06:13:27,955 - INFO - Epoch 1/100 Batch 149/542 - Loss: 3.027367 (Recon: 1.273341, Diff: 1.006722, KL: 7473.041992)
2026-02-19 06:13:28,212 - INFO - Epoch 1/100 Batch 150/542 - Loss: 2.984034 (Recon: 1.272573, Diff: 1.004730, KL: 7067.313477)
2026-02-19 06:13:28,465 - INFO - Epoch 1/100 Batch 151/542 - Loss: 2.648661 (Recon: 1.271895, Diff: 0.985071, KL: 3916.948730)
2026-02-19 06:13:28,716 - INFO - Epoch 1/100 Batch 152/542 - Loss: 2.867583 (Recon: 1.274339, Diff: 0.980982, KL: 6122.618652)
2026-02-19 06:13:28,970 - INFO - Epoch 1/100 Batch 153/542 - Loss: 2.691645 (Recon: 1.269544, Diff: 1.013574, KL: 4085.271240)
2026-02-19 06:13:29,228 - INFO - Epoch 1/100 Batch 154/542 - Loss: 2.724243 (Recon: 1.270438, Diff: 0.980653, KL: 4731.520508)
2026-02-19 06:13:29,486 - INFO - Epoch 1/100 Batch 155/542 - Loss: 2.821121 (Recon: 1.272836, Diff: 1.048116, KL: 5001.691406)
2026-02-19 06:13:29,741 - INFO - Epoch 1/100 Batch 156/542 - Loss: 2.594187 (Recon: 1.274407, Diff: 0.974139, KL: 3456.408936)
2026-02-19 06:13:29,996 - INFO - Epoch 1/100 Batch 157/542 - Loss: 2.597205 (Recon: 1.275104, Diff: 1.000623, KL: 3214.776855)
2026-02-19 06:13:30,256 - INFO - Epoch 1/100 Batch 158/542 - Loss: 2.761832 (Recon: 1.273671, Diff: 1.050094, KL: 4380.667480)
2026-02-19 06:13:30,519 - INFO - Epoch 1/100 Batch 159/542 - Loss: 2.635080 (Recon: 1.269856, Diff: 0.919942, KL: 4452.817383)
2026-02-19 06:13:30,776 - INFO - Epoch 1/100 Batch 160/542 - Loss: 2.682850 (Recon: 1.267845, Diff: 0.947390, KL: 4676.152344)
2026-02-19 06:13:31,030 - INFO - Epoch 1/100 Batch 161/542 - Loss: 2.702814 (Recon: 1.268481, Diff: 0.981710, KL: 4526.227051)
2026-02-19 06:13:31,286 - INFO - Epoch 1/100 Batch 162/542 - Loss: 2.600239 (Recon: 1.270781, Diff: 0.918465, KL: 4109.935059)
2026-02-19 06:13:31,545 - INFO - Epoch 1/100 Batch 163/542 - Loss: 2.878149 (Recon: 1.268288, Diff: 0.938298, KL: 6715.626465)
2026-02-19 06:13:31,798 - INFO - Epoch 1/100 Batch 164/542 - Loss: 2.744764 (Recon: 1.270281, Diff: 0.996105, KL: 4783.772461)
2026-02-19 06:13:32,058 - INFO - Epoch 1/100 Batch 165/542 - Loss: 2.550994 (Recon: 1.267735, Diff: 1.041708, KL: 2415.504639)
2026-02-19 06:13:32,317 - INFO - Epoch 1/100 Batch 166/542 - Loss: 2.953391 (Recon: 1.266942, Diff: 1.031500, KL: 6549.499512)
2026-02-19 06:13:32,580 - INFO - Epoch 1/100 Batch 167/542 - Loss: 2.651041 (Recon: 1.268815, Diff: 1.002818, KL: 3794.085449)
2026-02-19 06:13:32,835 - INFO - Epoch 1/100 Batch 168/542 - Loss: 2.518128 (Recon: 1.269285, Diff: 0.936993, KL: 3118.498779)
